사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,승차인원,하차인원
202004,2호선,용두(동대문구청),34801,18029,35832,19415,52830,55247
202005,2호선,용두(동대문구청),37794,19704,38444,21142,57498,59586
202006,2호선,용두(동대문구청),39255,19300,40219,20650,58555,60869
202007,2호선,용두(동대문구청),41321,20243,41992,21561,61564,63553
202008,2호선,용두(동대문구청),36113,17738,36645,18865,53851,55510
202009,2호선,용두(동대문구청),35128,20585,36330,22149,55713,58479
202010,2호선,용두(동대문구청),37294,19529,38021,20870,56823,58891
202011,2호선,용두(동대문구청),39014,19961,39952,21260,58975,61212
202012,2호선,용두(동대문구청),34963,17454,36483,18439,52417,54922
202001,7호선,용마산,140698,34682,130111,37667,175380,167778
202002,7호선,용마산,126091,27675,115821,30136,153766,145957
202003,7호선,용마산(용마폭포공원),113164,24275,105029,26786,137439,131815
202004,7호선,용마산(용마폭포공원),116699,27107,108092,29757,143806,137849
202005,7호선,용마산(용마폭포공원),124568,30583,117023,33510,155151,150533
202006,7호선,용마산(용마폭포공원),130111,29686,120004,32657,159797,152661
202007,7호선,용마산(용마폭포공원),136950,31175,124991,34071,168125,159062
202008,7호선,용마산(용마폭포공원),115824,26884,105922,29184,142708,135106
202009,7호선,용마산(용마폭포공원),112665,26843,106721,29126,139508,135847
202010,7호선,용마산(용마폭포공원),128104,30050,120693,32717,158154,153410
202011,7호선,용마산(용마폭포공원),129399,29493,120816,31648,158892,152464
202012,7호선,용마산(용마폭포공원),110859,24812,105870,26390,135671,132260
202001,중앙선,용문,34349,31140,34971,31016,65489,65987
202002,중앙선,용문,23022,20400,23820,20565,43422,44385
202003,중앙선,용문,19490,17739,19766,17869,37229,37635
202004,중앙선,용문,24167,27378,25313,27710,51545,53023
202005,중앙선,용문,29382,34821,29956,34823,64203,64779
202006,중앙선,용문,28481,33155,29010,33511,61636,62521
202007,중앙선,용문,32550,35118,33247,35586,67668,68833
202008,중앙선,용문,26449,26909,26683,27213,53358,53896
202009,중앙선,용문,23303,26964,24791,27277,50267,52068
202010,중앙선,용문,35172,41096,34004,40964,76268,74968
202011,중앙선,용문,28409,29779,28442,30004,58188,58446
202012,중앙선,용문,17281,16887,17812,17111,34168,34923
202001,경부선,용산,1109300,125725,1125152,124924,1235025,1250076
202002,경부선,용산,784728,85130,803514,84384,869858,887898
202003,경부선,용산,588375,67857,601936,66348,656232,668284
202004,경부선,용산,624932,81206,644247,80094,706138,724341
202005,경부선,용산,742067,100807,747099,98265,842874,845364
202006,경부선,용산,759070,98647,773930,97230,857717,871160
202007,경부선,용산,846943,102338,867734,101411,949281,969145
202008,경부선,용산,763691,91240,780465,90321,854931,870786
202009,경부선,용산,619405,83980,645820,83218,703385,729038
202010,경부선,용산,782470,102792,784729,102132,885262,886861
202011,경부선,용산,795958,100112,806997,99042,896070,906039
202012,경부선,용산,588066,77734,598952,76711,665800,675663
202001,5호선,우장산,340552,90629,333745,93766,431181,427511
202002,5호선,우장산,290968,67529,285002,70177,358497,355179
202003,5호선,우장산,237012,49830,232952,52390,286842,285342
202004,5호선,우장산,251005,58159,244802,60738,309164,305540
202005,5호선,우장산,278373,70117,272166,73532,348490,345698
202006,5호선,우장산,305727,69361,295717,72810,375088,368527
202007,5호선,우장산,324897,74327,312154,77258,399224,389412
202008,5호선,우장산,265258,62904,257273,65731,328162,323004
202009,5호선,우장산,247648,61273,242498,63945,308921,306443
202010,5호선,우장산,288039,71764,278821,74728,359803,353549
202011,5호선,우장산,290868,70071,283715,73208,360939,356923
202012,5호선,우장산,235572,57455,235632,60285,293027,295917
202001,중앙선,운길산,13512,6141,12273,6106,19653,18379
202002,중앙선,운길산,11794,5194,10277,5147,16988,15424
202003,중앙선,운길산,14334,7357,12589,7372,21691,19961
202004,중앙선,운길산,19672,11198,17758,10958,30870,28716
202005,중앙선,운길산,20107,12202,18885,12241,32309,31126
202006,중앙선,운길산,19271,12195,18577,12280,31466,30857
202007,중앙선,운길산,17459,10816,16341,10789,28275,27130
202008,중앙선,운길산,12311,7850,11419,7680,20161,19099
202009,중앙선,운길산,15774,9797,14081,9501,25571,23582
202010,중앙선,운길산,21820,12848,20410,12775,34668,33185
202011,중앙선,운길산,14520,8076,13295,8022,22596,21317
202012,중앙선,운길산,10267,5522,9242,5431,15789,14673
202001,공항철도 1호선,운서,199691,22901,211861,22574,222592,234435
202002,공항철도 1호선,운서,163958,16695,172719,16581,180653,189300
202003,공항철도 1호선,운서,136741,14695,139981,14573,151436,154554
202004,공항철도 1호선,운서,131725,17422,134473,17291,149147,151764
202005,공항철도 1호선,운서,138776,20157,141130,20038,158933,161168
202006,공항철도 1호선,운서,140384,19911,141096,19729,160295,160825
202007,공항철도 1호선,운서,153652,21560,154009,21191,175212,175200
202008,공항철도 1호선,운서,135406,18015,137205,17827,153421,155032
202009,공항철도 1호선,운서,125239,18529,124033,18476,143768,142509
202010,공항철도 1호선,운서,143227,21857,144668,21935,165084,166603
202011,공항철도 1호선,운서,140498,20041,141136,19954,160539,161090
202012,공항철도 1호선,운서,120348,16705,122477,16600,137053,139077
202001,경의선,운정,142048,32237,129888,31657,174285,161545
202002,경의선,운정,118499,23947,109355,23971,142446,133326
202003,경의선,운정,101957,20488,93039,20474,122445,113513
202004,경의선,운정,107033,23879,98282,23698,130912,121980
202005,경의선,운정,117473,29104,108724,28928,146577,137652
202006,경의선,운정,125061,28207,117010,27959,153268,144969
202007,경의선,운정,135136,29474,125602,29158,164610,154760
202008,경의선,운정,111162,23104,102978,22915,134266,125893
202009,경의선,운정,108205,24120,101799,24101,132325,125900
202010,경의선,운정,132370,29274,122103,28955,161644,151058
202011,경의선,운정,133379,27853,122751,27457,161232,150208
202012,경의선,운정,106582,22237,100870,22279,128819,123149
202001,일산선,원당,255404,78298,239203,78124,333702,317327
202002,일산선,원당,215287,59422,203681,58847,274709,262528
202003,일산선,원당,189446,50471,179850,49448,239917,229298
202004,일산선,원당,200259,59343,186829,58650,259602,245479
202005,일산선,원당,219331,72182,204987,71357,291513,276344
202006,일산선,원당,227831,69797,212956,69257,297628,282213
202007,일산선,원당,237798,71871,220582,70871,309669,291453
202008,일산선,원당,196880,58258,184029,57372,255138,241401
202009,일산선,원당,192813,59498,182056,58409,252311,240465
202010,일산선,원당,221981,70413,205709,68999,292394,274708
202011,일산선,원당,223562,68763,208290,67041,292325,275331
202012,일산선,원당,186793,54035,179187,52840,240828,232027
202001,중앙선,원덕,6114,5050,5825,4914,11164,10739
202002,중앙선,원덕,4001,3524,3841,3539,7525,7380
202003,중앙선,원덕,4127,3730,4046,3618,7857,7664
202004,중앙선,원덕,5097,5517,4973,5395,10614,10368
202005,중앙선,원덕,5585,5728,5136,5540,11313,10676
202006,중앙선,원덕,5107,5472,4772,5210,10579,9982
202007,중앙선,원덕,5454,5522,5111,5462,10976,10573
202008,중앙선,원덕,4511,4280,4235,4153,8791,8388
202009,중앙선,원덕,4381,4569,4371,4466,8950,8837
202010,중앙선,원덕,5878,5737,5598,5620,11615,11218
202011,중앙선,원덕,4652,4721,4770,4588,9373,9358
202012,중앙선,원덕,3318,2998,3193,2924,6316,6117
202001,수인선,원인재,99046,28853,101333,28927,127899,130260
202002,수인선,원인재,83308,22395,85577,22442,105703,108019
202003,수인선,원인재,71585,17933,72955,18096,89518,91051
202004,수인선,원인재,77976,20616,80166,20792,98592,100958
202005,수인선,원인재,81070,24142,83986,24202,105212,108188
202006,수인선,원인재,83697,23021,86164,23027,106718,109191
202007,수인선,원인재,89798,24722,92185,24814,114520,116999
202008,수인선,원인재,74725,21720,77200,22017,96445,99217
202009,수인선,원인재,75064,23148,78307,23130,98212,101437
202010,수인선,원인재,91650,26156,94694,26426,117806,121120
202011,수인선,원인재,90539,25097,93233,25272,115636,118505
202012,수인선,원인재,76384,20696,78673,20849,97080,99522
202001,일산선,원흥,213564,49529,196351,48308,263093,244659
202002,일산선,원흥,183379,39113,170237,38055,222492,208292
202003,일산선,원흥,161780,33569,151158,33050,195349,184208
202004,일산선,원흥,168766,37649,155141,36907,206415,192048
202005,일산선,원흥,183061,45363,169839,44189,228424,214028
202006,일산선,원흥,192382,45405,178867,43934,237787,222801
202007,일산선,원흥,208392,46956,192815,45814,255348,238629
202008,일산선,원흥,169318,38782,159239,38333,208100,197572
202009,일산선,원흥,164963,39766,155265,39063,204729,194328
202010,일산선,원흥,191538,46909,179813,45737,238447,225550
202011,일산선,원흥,195184,46050,182711,44773,241234,227484
202012,일산선,원흥,160916,37657,154088,36528,198573,190616
202001,경원선,월계,117416,57561,106200,54981,174977,161181
202002,경원선,월계,100178,44189,92807,42752,144367,135559
202003,경원선,월계,88303,39342,81759,38010,127645,119769
202004,경원선,월계,93956,44314,86413,42587,138270,129000
202005,경원선,월계,105385,51921,95915,49156,157306,145071
202006,경원선,월계,121332,49895,110098,47842,171227,157940
202007,경원선,월계,121323,52782,110855,50093,174105,160948
202008,경원선,월계,96410,44055,90321,42623,140465,132944
202009,경원선,월계,95912,46409,89609,44506,142321,134115
202010,경원선,월계,121175,52734,109862,50278,173909,160140
202011,경원선,월계,124093,50943,112968,48784,175036,161752
202012,경원선,월계,97644,43284,92607,41707,140928,134314
202001,6호선,월곡(동덕여대),269737,77285,260144,76863,347022,337007
202002,6호선,월곡(동덕여대),231518,57214,224787,57078,288732,281865
202003,6호선,월곡(동덕여대),201496,49062,195827,48933,250558,244760
202004,6호선,월곡(동덕여대),206156,53927,197525,53609,260083,251134
202005,6호선,월곡(동덕여대),222985,62679,214705,62144,285664,276849
202006,6호선,월곡(동덕여대),236301,60017,227585,59733,296318,287318
202007,6호선,월곡(동덕여대),247307,63005,237434,62464,310312,299898
202008,6호선,월곡(동덕여대),200415,52233,194388,51772,252648,246160
202009,6호선,월곡(동덕여대),195678,53607,190433,53135,249285,243568
202010,6호선,월곡(동덕여대),221055,60010,214001,59647,281065,273648
202011,6호선,월곡(동덕여대),233822,59351,226687,59104,293173,285791
202012,6호선,월곡(동덕여대),192337,50011,192136,50471,242348,242607
202001,수인선,월곶,57110,13694,52739,13763,70804,66502
202002,수인선,월곶,46147,9618,43064,9798,55765,52862
202003,수인선,월곶,41088,8060,38687,7980,49148,46667
202004,수인선,월곶,44025,9537,40836,9441,53562,50277
202005,수인선,월곶,46529,10919,43655,10921,57448,54576
202006,수인선,월곶,48093,10431,44472,10430,58524,54902
202007,수인선,월곶,51167,10841,47061,10920,62008,57981
202008,수인선,월곶,44947,9659,41836,9704,54606,51540
202009,수인선,월곶,47440,10776,43993,10668,58216,54661
202010,수인선,월곶,56507,12920,51490,12566,69427,64056
202011,수인선,월곶,55003,11304,50588,11384,66307,61972
202012,수인선,월곶,45297,9058,42595,9086,54355,51681
202001,6호선,월드컵경기장(성산),101319,46174,108550,45523,147493,154073
202002,6호선,월드컵경기장(성산),80368,34803,87432,34510,115171,121942
202003,6호선,월드컵경기장(성산),68456,36725,73551,34933,105181,108484
202004,6호선,월드컵경기장(성산),72376,45049,78551,43065,117425,121616
202005,6호선,월드컵경기장(성산),80085,52591,87581,51625,132676,139206
202006,6호선,월드컵경기장(성산),79708,49631,87952,49564,129339,137516
202007,6호선,월드컵경기장(성산),83013,51089,89556,50482,134102,140038
202008,6호선,월드컵경기장(성산),75445,42935,81539,42174,118380,123713
202009,6호선,월드컵경기장(성산),76003,48422,82321,46997,124425,129318
202010,6호선,월드컵경기장(성산),91555,62366,98864,62257,153921,161121
202011,6호선,월드컵경기장(성산),82002,48400,87983,48537,130402,136520
202012,6호선,월드컵경기장(성산),63375,36651,68773,34976,100026,103749
202001,경의선,월롱,50022,6639,45250,7560,56661,52810
202002,경의선,월롱,44009,5398,39474,6133,49407,45607
202003,경의선,월롱,39315,5788,36083,6396,45103,42479
202004,경의선,월롱,41064,6927,36761,7523,47991,44284
202005,경의선,월롱,46773,7528,43440,8284,54301,51724
202006,경의선,월롱,60003,7384,55447,8072,67387,63519
202007,경의선,월롱,53647,7343,49485,8139,60990,57624
202008,경의선,월롱,38477,5907,36911,6566,44384,43477
202009,경의선,월롱,39643,6795,36858,7298,46438,44156
202010,경의선,월롱,51078,7583,48605,8464,58661,57069
202011,경의선,월롱,54234,7030,51689,7756,61264,59445
202012,경의선,월롱,38081,5484,35717,5969,43565,41686
202001,2호선,을지로3가(2호선),569762,82989,569841,82254,652751,652095
202002,2호선,을지로3가(2호선),492472,64061,493218,62572,556533,555790
202003,2호선,을지로3가(2호선),389076,47498,390638,46175,436574,436813
202004,2호선,을지로3가(2호선),399344,51720,403589,50877,451064,454466
202005,2호선,을지로3가(2호선),418963,59255,422650,58936,478218,481586
202006,2호선,을지로3가(2호선),458922,62808,461201,61583,521730,522784
202007,2호선,을지로3가(2호선),506219,67775,509716,66110,573994,575826
202008,2호선,을지로3가(2호선),398865,57008,399254,55525,455873,454779
202009,2호선,을지로3가(2호선),363805,52539,362930,51274,416344,414204
202010,2호선,을지로3가(2호선),421423,59600,420508,58897,481023,479405
202011,2호선,을지로3가(2호선),449301,63347,443587,62139,512648,505726
202012,2호선,을지로3가(2호선),359909,52805,354405,51400,412714,405805
202001,3호선,을지로3가(3호선),261433,56696,274151,55297,318129,329448
202002,3호선,을지로3가(3호선),227281,44980,239289,43633,272261,282922
202003,3호선,을지로3가(3호선),182122,36008,196943,35431,218130,232374
202004,3호선,을지로3가(3호선),186076,38393,203446,37366,224469,240812
202005,3호선,을지로3가(3호선),199216,43604,216492,42633,242820,259125
202006,3호선,을지로3가(3호선),216518,45756,234938,44563,262274,279501
202007,3호선,을지로3가(3호선),234524,48795,258615,47548,283319,306163
202008,3호선,을지로3가(3호선),183180,40711,199450,39685,223891,239135
202009,3호선,을지로3가(3호선),171902,39078,184168,38022,210980,222190
202010,3호선,을지로3가(3호선),192019,42517,211491,41701,234536,253192
202011,3호선,을지로3가(3호선),204514,45123,220595,43780,249637,264375
202012,3호선,을지로3가(3호선),169199,39600,177233,38544,208799,215777
202001,2호선,을지로4가(2호선),292240,86499,294242,83974,378739,378216
202002,2호선,을지로4가(2호선),251462,67203,250450,64652,318665,315102
202003,2호선,을지로4가(2호선),205402,63675,205968,61661,269077,267629
202004,2호선,을지로4가(2호선),211060,71136,213345,69277,282196,282622
202005,2호선,을지로4가(2호선),224392,79812,225724,77724,304204,303448
202006,2호선,을지로4가(2호선),242386,79488,242290,76136,321874,318426
202007,2호선,을지로4가(2호선),257334,82201,257430,79833,339535,337263
202008,2호선,을지로4가(2호선),208125,69048,206427,66425,277173,272852
202009,2호선,을지로4가(2호선),207153,75846,206706,73774,282999,280480
202010,2호선,을지로4가(2호선),225694,76457,226029,75084,302151,301113
202011,2호선,을지로4가(2호선),242047,76027,239721,74017,318074,313738
202012,2호선,을지로4가(2호선),213258,70918,209548,68545,284176,278093
202001,5호선,을지로4가(5호선),117397,42733,126030,41459,160130,167489
202002,5호선,을지로4가(5호선),105377,33049,110953,32986,138426,143939
202003,5호선,을지로4가(5호선),93934,31201,97154,31578,125135,128732
202004,5호선,을지로4가(5호선),95266,34884,101128,35425,130150,136553
202005,5호선,을지로4가(5호선),101551,39812,106883,40060,141363,146943
202006,5호선,을지로4가(5호선),108319,39025,113164,38991,147344,152155
202007,5호선,을지로4가(5호선),113500,40552,120024,40440,154052,160464
202008,5호선,을지로4가(5호선),90467,33437,94951,33470,123904,128421
202009,5호선,을지로4가(5호선),91423,36617,96107,37093,128040,133200
202010,5호선,을지로4가(5호선),100257,38459,106401,38271,138716,144672
202011,5호선,을지로4가(5호선),106107,38072,111712,38015,144179,149727
202012,5호선,을지로4가(5호선),94745,35473,97512,35155,130218,132667
202001,2호선,을지로입구,1343584,110507,1350749,102302,1454091,1453051
202002,2호선,을지로입구,998687,73923,1029160,69085,1072610,1098245
202003,2호선,을지로입구,738365,61739,764719,56933,800104,821652
202004,2호선,을지로입구,763783,67368,793953,62748,831151,856701
202005,2호선,을지로입구,820905,78670,840953,73616,899575,914569
202006,2호선,을지로입구,905600,83375,933870,77980,988975,1011850
202007,2호선,을지로입구,974408,90327,1000499,84005,1064735,1084504
202008,2호선,을지로입구,792709,75425,814822,70757,868134,885579
202009,2호선,을지로입구,727392,69868,745838,65576,797260,811414
202010,2호선,을지로입구,835849,81285,853385,75743,917134,929128
202011,2호선,을지로입구,884315,82722,901765,77068,967037,978833
202012,2호선,을지로입구,740332,70050,748231,65108,810382,813339
202001,경원선,응봉,36854,15843,30493,14720,52697,45213
202002,경원선,응봉,29992,11858,25490,10950,41850,36440
202003,경원선,응봉,27698,11094,24683,10435,38792,35118
202004,경원선,응봉,30157,12511,25666,11414,42668,37080
202005,경원선,응봉,33573,13979,28081,12815,47552,40896
202006,경원선,응봉,34990,13810,28780,12551,48800,41331
202007,경원선,응봉,36931,14437,29753,13104,51368,42857
202008,경원선,응봉,29064,12059,23721,10916,41123,34637
202009,경원선,응봉,28744,12762,24384,11264,41506,35648
202010,경원선,응봉,35126,14707,29728,13049,49833,42777
202011,경원선,응봉,34939,13733,29464,12377,48672,41841
202012,경원선,응봉,27271,11072,22763,10031,38343,32794
202001,6호선,응암,401725,112948,394442,112156,514673,506598
202002,6호선,응암,355589,87865,350210,88154,443454,438364
202003,6호선,응암,315556,72126,312339,72642,387682,384981
202004,6호선,응암,323285,83695,317324,83226,406980,400550
202005,6호선,응암,343823,96802,337609,95338,440625,432947
202006,6호선,응암,363425,96589,354042,94989,460014,449031
202007,6호선,응암,387427,101245,374146,99261,488672,473407
202008,6호선,응암,326954,85130,318685,84624,412084,403309
202009,6호선,응암,313817,86036,308216,84718,399853,392934
202010,6호선,응암,354491,98750,341974,95930,453241,437904
202011,6호선,응암,361982,95601,354068,93658,457583,447726
202012,6호선,응암,311363,79732,312700,79737,391095,392437
202001,경부선,의왕,216327,41499,209286,40975,257826,250261
202002,경부선,의왕,185343,30934,181915,30897,216277,212812
202003,경부선,의왕,162408,27602,160518,27883,190010,188401
202004,경부선,의왕,171632,31836,168978,31948,203468,200926
202005,경부선,의왕,182764,35947,180040,35853,218711,215893
202006,경부선,의왕,193865,34822,191880,34848,228687,226728
202007,경부선,의왕,205207,37407,202529,37301,242614,239830
202008,경부선,의왕,165230,31492,163753,31563,196722,195316
202009,경부선,의왕,164558,32231,162854,32117,196789,194971
202010,경부선,의왕,191092,38387,188231,38280,229479,226511
202011,경부선,의왕,197897,36174,194935,36201,234071,231136
202012,경부선,의왕,162127,30867,161212,30839,192994,192051
202001,경원선,의정부,497113,121454,522399,122885,618567,645284
202002,경원선,의정부,407090,88665,424717,89945,495755,514662
202003,경원선,의정부,337780,68585,351914,69191,406365,421105
202004,경원선,의정부,334166,72519,347963,73289,406685,421252
202005,경원선,의정부,398991,94043,421186,95577,493034,516763
202006,경원선,의정부,408505,89848,430223,91134,498353,521357
202007,경원선,의정부,417461,90726,436467,92348,508187,528815
202008,경원선,의정부,362824,79240,379305,80281,442064,459586
202009,경원선,의정부,336670,79829,348227,80827,416499,429054
202010,경원선,의정부,404592,92482,423742,93539,497074,517281
202011,경원선,의정부,402829,88418,417127,89509,491247,506636
202012,경원선,의정부,329472,74523,335796,75108,403995,410904
202001,2호선,이대,406737,50642,428994,51679,457379,480673
202002,2호선,이대,321719,40072,337021,41050,361791,378071
202003,2호선,이대,213622,26282,222087,27373,239904,249460
202004,2호선,이대,228601,29125,236202,30379,257726,266581
202005,2호선,이대,261526,35478,271292,36978,297004,308270
202006,2호선,이대,269998,40214,280049,40922,310212,320971
202007,2호선,이대,293666,43147,303463,43512,336813,346975
202008,2호선,이대,249962,33067,258807,33854,283029,292661
202009,2호선,이대,229569,32021,236812,33228,261590,270040
202010,2호선,이대,285258,39673,298655,40457,324931,339112
202011,2호선,이대,293054,41815,305859,42667,334869,348526
202012,2호선,이대,221088,31657,227075,32534,252745,259609
202001,경강선,이매(경강선),25984,6879,20804,5990,32863,26794
202002,경강선,이매(경강선),21242,4753,17598,4313,25995,21911
202003,경강선,이매(경강선),16456,3157,13486,2672,19613,16158
202004,경강선,이매(경강선),18588,4246,15254,3637,22834,18891
202005,경강선,이매(경강선),22124,5686,17210,4995,27810,22205
202006,경강선,이매(경강선),23581,5738,19368,5098,29319,24466
202007,경강선,이매(경강선),24962,5844,20278,5301,30806,25579
202008,경강선,이매(경강선),19533,4478,16075,4545,24011,20620
202009,경강선,이매(경강선),18830,4411,15535,3997,23241,19532
202010,경강선,이매(경강선),23245,5844,19040,5581,29089,24621
202011,경강선,이매(경강선),23278,5691,19467,5242,28969,24709
202012,경강선,이매(경강선),17726,3757,14856,3382,21483,18238
202001,분당선,이매(분당선),134595,41504,130479,40623,176099,171102
202002,분당선,이매(분당선),110337,28446,106531,27512,138783,134043
202003,분당선,이매(분당선),76687,20582,73741,19753,97269,93494
202004,분당선,이매(분당선),88667,25614,83712,24798,114281,108510
202005,분당선,이매(분당선),103705,32021,97570,30948,135726,128518
202006,분당선,이매(분당선),114440,32082,105097,30898,146522,135995
202007,분당선,이매(분당선),123194,33361,113262,32088,156555,145350
202008,분당선,이매(분당선),97351,27411,90569,26004,124762,116573
202009,분당선,이매(분당선),88957,26995,83224,25843,115952,109067
202010,분당선,이매(분당선),109409,32669,102758,31394,142078,134152
202011,분당선,이매(분당선),111441,31338,105084,30177,142779,135261
202012,분당선,이매(분당선),84331,23887,81012,22972,108218,103984
202001,7호선,이수,408212,78542,403879,74815,486754,478694
202002,7호선,이수,356603,56492,351654,54236,413095,405890
202003,7호선,이수,300155,44890,295387,42911,345045,338298
202004,7호선,이수,315033,51168,309593,48639,366201,358232
202005,7호선,이수,340124,60989,334462,58582,401113,393044
202006,7호선,이수,352076,60493,347980,58385,412569,406365
202007,7호선,이수,372325,64002,369375,61816,436327,431191
202008,7호선,이수,315261,54201,313187,52576,369462,365763
202009,7호선,이수,295146,52679,290807,50780,347825,341587
202010,7호선,이수,333821,60478,331807,57984,394299,389791
202011,7호선,이수,341643,61012,336305,58250,402655,394555
202012,7호선,이수,279913,50303,273896,48437,330216,322333
202001,경강선,이천,69974,13074,74065,13781,83048,87846
202002,경강선,이천,52072,8753,55540,9288,60825,64828
202003,경강선,이천,41164,6227,43831,6723,47391,50554
202004,경강선,이천,46560,8420,49951,9052,54980,59003
202005,경강선,이천,54671,10698,58238,11640,65369,69878
202006,경강선,이천,52982,10064,56486,10846,63046,67332
202007,경강선,이천,57460,10632,60748,11430,68092,72178
202008,경강선,이천,43804,8126,46652,8529,51930,55181
202009,경강선,이천,44797,8719,48299,9072,53516,57371
202010,경강선,이천,57547,11385,61090,12140,68932,73230
202011,경강선,이천,55978,10528,60671,11139,66506,71810
202012,경강선,이천,42930,7599,45963,8062,50529,54025
202001,4호선,이촌(국립중앙박물관) 4호선,217072,44053,235753,46900,261125,282653
202002,4호선,이촌(국립중앙박물관) 4호선,150207,30722,169180,33004,180929,202184
202003,4호선,이촌(국립중앙박물관) 4호선,107159,23350,126772,25956,130509,152728
202004,4호선,이촌(국립중앙박물관) 4호선,115901,27303,134635,29917,143204,164552
202005,4호선,이촌(국립중앙박물관) 4호선,139400,33642,162224,36895,173042,199119
202006,4호선,이촌(국립중앙박물관) 4호선,142096,33374,166420,36824,175470,203244
202007,4호선,이촌(국립중앙박물관) 4호선,158937,37166,185289,40363,196103,225652
202008,4호선,이촌(국립중앙박물관) 4호선,141638,31253,157808,33689,172891,191497
202009,4호선,이촌(국립중앙박물관) 4호선,120262,29626,138886,32632,149888,171518
202010,4호선,이촌(국립중앙박물관) 4호선,154489,36646,172459,39146,191135,211605
202011,4호선,이촌(국립중앙박물관) 4호선,153503,35140,169762,37678,188643,207440
202012,4호선,이촌(국립중앙박물관) 4호선,113146,27385,126968,29448,140531,156416
202001,경원선,이촌(국립중앙박물관) 중앙선,91822,28206,69806,23197,120028,93003
202002,경원선,이촌(국립중앙박물관) 중앙선,75996,20357,56634,16821,96353,73455
202003,경원선,이촌(국립중앙박물관) 중앙선,59105,15193,44152,12743,74298,56895
202004,경원선,이촌(국립중앙박물관) 중앙선,66548,17647,49440,14803,84195,64243
202005,경원선,이촌(국립중앙박물관) 중앙선,76501,21877,56055,18512,98378,74567
202006,경원선,이촌(국립중앙박물관) 중앙선,80303,21851,59426,18428,102154,77854
202007,경원선,이촌(국립중앙박물관) 중앙선,86655,23869,64062,20197,110524,84259
202008,경원선,이촌(국립중앙박물관) 중앙선,71752,19882,53579,16884,91634,70463
202009,경원선,이촌(국립중앙박물관) 중앙선,68818,19349,50044,16138,88167,66182
202010,경원선,이촌(국립중앙박물관) 중앙선,78864,22564,57967,18929,101428,76896
202011,경원선,이촌(국립중앙박물관) 중앙선,78924,22543,59085,18627,101467,77712
202012,경원선,이촌(국립중앙박물관) 중앙선,61293,17646,47157,14603,78939,61760
202001,6호선,이태원,411687,32176,456406,33545,443863,489951
202002,6호선,이태원,322074,25561,356712,26492,347635,383204
202003,6호선,이태원,250844,20926,273660,21899,271770,295559
202004,6호선,이태원,242576,22732,265296,23755,265308,289051
202005,6호선,이태원,187546,24113,197051,24800,211659,221851
202006,6호선,이태원,192257,24344,198640,25404,216601,224044
202007,6호선,이태원,231458,25985,244779,26900,257443,271679
202008,6호선,이태원,205466,22583,216089,23534,228049,239623
202009,6호선,이태원,183197,22778,193171,23585,205975,216756
202010,6호선,이태원,248892,26259,271881,27152,275151,299033
202011,6호선,이태원,228463,26231,239598,26963,254694,266561
202012,6호선,이태원,165616,22042,170232,22554,187658,192786
202001,과천선,인덕원,612547,103612,622402,107174,716159,729576
202002,과천선,인덕원,530218,75949,540928,79925,606167,620853
202003,과천선,인덕원,441915,57401,452914,60150,499316,513064
202004,과천선,인덕원,467082,68704,470839,70892,535786,541731
202005,과천선,인덕원,499894,82399,504587,84714,582293,589301
202006,과천선,인덕원,534323,82232,542334,84497,616555,626831
202007,과천선,인덕원,566088,87283,574106,89685,653371,663791
202008,과천선,인덕원,459384,72045,468800,74590,531429,543390
202009,과천선,인덕원,446584,70257,456876,72503,516841,529379
202010,과천선,인덕원,513425,86837,515752,88746,600262,604498
202011,과천선,인덕원,532963,84338,540309,86645,617301,626954
202012,과천선,인덕원,433187,67342,449084,69433,500529,518517
202001,경인선,인천(1호선),83053,33091,61476,30217,116144,91693
202002,경인선,인천(1호선),53413,19983,37683,18267,73396,55950
202003,경인선,인천(1호선),47655,18795,33805,17761,66450,51566
202004,경인선,인천(1호선),53084,23493,38640,22030,76577,60670
202005,경인선,인천(1호선),61380,30669,46219,28742,92049,74961
202006,경인선,인천(1호선),56773,24911,40153,23247,81684,63400
202007,경인선,인천(1호선),66682,28331,48202,26138,95013,74340
202008,경인선,인천(1호선),57571,26303,41864,24157,83874,66021
202009,경인선,인천(1호선),57510,28196,41351,25342,85706,66693
202010,경인선,인천(1호선),77888,38530,57877,34723,116418,92600
202011,경인선,인천(1호선),67893,29730,47757,27032,97623,74789
202012,경인선,인천(1호선),51559,21212,35280,19493,72771,54773
202001,수인선,인천(수인선),20071,11689,37967,14620,31760,52587
202002,수인선,인천(수인선),12216,8469,23975,9910,20685,33885
202003,수인선,인천(수인선),10704,7312,21428,8210,18016,29638
202004,수인선,인천(수인선),11881,8613,24166,9960,20494,34126
202005,수인선,인천(수인선),14292,10243,27376,12221,24535,39597
202006,수인선,인천(수인선),13596,10054,26667,11576,23650,38243
202007,수인선,인천(수인선),16095,11347,31604,13366,27442,44970
202008,수인선,인천(수인선),13686,10246,27028,11951,23932,38979
202009,수인선,인천(수인선),14834,11496,28800,14100,26330,42900
202010,수인선,인천(수인선),19647,13616,37861,17686,33263,55547
202011,수인선,인천(수인선),16828,11726,33009,14520,28554,47529
202012,수인선,인천(수인선),12949,9717,25092,11290,22666,36382
202001,공항철도 1호선,인천공항1터미널,456138,30543,454726,28743,486681,483469
